date,asset,realized,random_forest,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,rf_min_samples_split,rf_max_features
1982-11-01,Telcm_excess,0.0537,0.00990235,500,3,20,10,0.3
1982-11-01,Shops_excess,0.1056,0.01254784,300,3,20,10,0.3
1982-11-01,Hlth_excess,0.0454,0.0031654,300,3,20,10,0.3
1982-11-01,Utils_excess,-0.0051,0.00900254,300,3,20,10,0.3
1982-11-01,Other_excess,0.0694,0.01357081,300,5,20,10,0.3
1982-12-01,NoDur_excess,0.003,0.00862634,300,3,20,10,0.3
1982-12-01,Durbl_excess,0.0236,0.01613605,300,3,20,10,0.3
1982-12-01,Manuf_excess,0.0006,0.00690391,300,3,10,10,0.3
1982-12-01,Enrgy_excess,0.0486,0.00538659,300,3,20,10,0.3
1982-12-01,HiTec_excess,0.0198,0.02237879,500,7,20,10,0.3
1982-12-01,Telcm_excess,-0.019,0.0103176,500,3,20,10,0.3
1982-12-01,Shops_excess,-0.0274,0.0146385,300,3,20,10,0.3
1982-12-01,Hlth_excess,-0.0009,0.00295148,300,3,20,10,0.3
1982-12-01,Utils_excess,0.0367,0.01025697,300,3,20,10,0.3
1982-12-01,Other_excess,-0.0203,0.01708564,300,5,20,10,0.3
1983-01-01,NoDur_excess,-0.017,0.00741674,300,3,20,10,0.3
1983-01-01,Durbl_excess,0.0448,0.01891064,300,3,20,10,0.3
1983-01-01,Manuf_excess,0.0434,0.00767646,300,3,10,10,0.3
1983-01-01,Enrgy_excess,0.0295,0.00675755,300,3,20,10,0.3
1983-01-01,HiTec_excess,0.0769,0.0182224,500,7,20,10,0.3
1983-01-01,Telcm_excess,0.1175,0.01065088,500,3,20,10,0.3
1983-01-01,Shops_excess,0.0057,0.00989139,300,3,20,10,0.3
1983-01-01,Hlth_excess,0.0073,0.00245362,300,3,20,10,0.3
1983-01-01,Utils_excess,0.0298,0.00962911,300,3,20,10,0.3
1983-01-01,Other_excess,0.0216,0.01432602,300,5,20,10,0.3
1983-02-01,NoDur_excess,0.0314,0.0050219,300,3,20,10,0.3
1983-02-01,Durbl_excess,0.0302,0.01469843,300,3,20,10,0.3
1983-02-01,Manuf_excess,0.0344,0.009556,300,3,10,10,0.3
1983-02-01,Enrgy_excess,-0.0121,0.00443647,300,3,20,10,0.3
1983-02-01,HiTec_excess,0.0299,0.02112455,500,7,20,10,0.3
1983-02-01,Telcm_excess,-0.0099,0.00632444,500,3,20,10,0.3
1983-02-01,Shops_excess,0.0729,0.0104426,300,3,20,10,0.3
1983-02-01,Hlth_excess,0.0221,0.00394638,300,3,20,10,0.3
1983-02-01,Utils_excess,0.0097,0.01116509,300,3,20,10,0.3
1983-02-01,Other_excess,0.0394,0.0126561,300,5,20,10,0.3
1983-03-01,NoDur_excess,0.0689,0.00988835,300,3,20,10,0.3
1983-03-01,Durbl_excess,-0.0178,0.01686985,300,3,20,10,0.3
1983-03-01,Manuf_excess,0.0147,0.00996168,300,3,10,10,0.3
1983-03-01,Enrgy_excess,0.053,0.00700297,300,3,20,10,0.3
1983-03-01,HiTec_excess,0.0003,0.01535485,500,7,20,10,0.3
1983-03-01,Telcm_excess,0.0001,0.01479728,500,3,20,10,0.3
1983-03-01,Shops_excess,0.0788,0.01200998,300,3,20,10,0.3
1983-03-01,Hlth_excess,0.0391,0.00738996,300,3,20,10,0.3
1983-03-01,Utils_excess,-0.0038,0.01314442,300,3,20,10,0.3
1983-03-01,Other_excess,0.0432,0.01642933,300,5,20,10,0.3
1983-04-01,NoDur_excess,0.0549,0.00598428,300,3,20,10,0.3
1983-04-01,Durbl_excess,0.1017,0.00827758,300,3,20,10,0.3
1983-04-01,Manuf_excess,0.0563,0.00686253,300,3,10,10,0.3
1983-04-01,Enrgy_excess,0.0865,0.00345177,300,3,20,10,0.3
1983-04-01,HiTec_excess,0.0678,0.01516516,500,7,20,10,0.3
1983-04-01,Telcm_excess,0.0443,0.00582698,500,3,20,10,0.3
1983-04-01,Shops_excess,0.0787,0.00804307,300,3,20,10,0.3
1983-04-01,Hlth_excess,0.0434,0.00554182,300,3,20,10,0.3
1983-04-01,Utils_excess,0.0407,0.00847811,300,3,20,10,0.3
1983-04-01,Other_excess,0.0763,0.00727862,300,5,20,10,0.3
1983-05-01,NoDur_excess,-0.0164,0.00517686,300,3,20,10,0.3
1983-05-01,Durbl_excess,-0.0277,0.0065846,300,3,20,10,0.3
1983-05-01,Manuf_excess,0.0132,0.00362145,300,3,10,10,0.3
1983-05-01,Enrgy_excess,0.0064,0.00683702,300,3,20,10,0.3
1983-05-01,HiTec_excess,0.0211,0.00439195,500,7,20,10,0.3
1983-05-01,Telcm_excess,-0.02,0.0087631,500,3,20,10,0.3
1983-05-01,Shops_excess,-0.0022,0.00659442,300,3,20,10,0.3
1983-05-01,Hlth_excess,-0.0344,0.00015781,300,3,20,10,0.3
1983-05-01,Utils_excess,0.0185,0.00641547,300,3,20,10,0.3
1983-05-01,Other_excess,0.0168,0.00449128,300,5,20,10,0.3
1983-06-01,NoDur_excess,0.0252,0.00204921,300,3,20,10,0.3
1983-06-01,Durbl_excess,0.0965,0.00866022,300,3,20,10,0.3
1983-06-01,Manuf_excess,0.0091,0.0022257,300,3,10,10,0.3
1983-06-01,Enrgy_excess,0.0576,0.00233548,300,3,20,10,0.3
1983-06-01,HiTec_excess,0.0546,0.00614711,500,7,20,10,0.3
1983-06-01,Telcm_excess,-0.0049,-8.028e-05,500,3,20,10,0.3
1983-06-01,Shops_excess,0.0544,0.00381646,300,3,20,10,0.3
1983-06-01,Hlth_excess,0.0625,0.0010135,300,3,20,10,0.3
1983-06-01,Utils_excess,-0.0122,0.00504708,300,3,20,10,0.3
1983-06-01,Other_excess,0.0101,0.00609713,300,5,20,10,0.3
1983-07-01,NoDur_excess,-0.034,0.00607598,300,3,20,10,0.3
1983-07-01,Durbl_excess,-0.0464,0.00814201,300,3,20,10,0.3
1983-07-01,Manuf_excess,-0.0332,0.00664532,300,3,10,10,0.3
1983-07-01,Enrgy_excess,-0.0301,0.00672954,300,3,20,10,0.3
1983-07-01,HiTec_excess,-0.061,0.0076809,500,7,20,10,0.3
1983-07-01,Telcm_excess,-0.0591,0.00480035,500,3,20,10,0.3
1983-07-01,Shops_excess,-0.0402,0.00665744,300,3,20,10,0.3
1983-07-01,Hlth_excess,-0.0642,0.00501161,300,3,20,10,0.3
1983-07-01,Utils_excess,0.0028,0.00792832,300,3,20,10,0.3
1983-07-01,Other_excess,-0.0438,0.00600306,300,5,20,10,0.3
1983-08-01,NoDur_excess,-0.0004,0.00440381,300,3,20,10,0.3
1983-08-01,Durbl_excess,-0.0313,0.01151848,300,3,20,10,0.3
1983-08-01,Manuf_excess,-0.0016,0.0037832,300,3,10,10,0.3
1983-08-01,Enrgy_excess,0.0611,0.00416445,300,3,20,10,0.3
1983-08-01,HiTec_excess,-0.0187,0.01248805,500,7,20,10,0.3
1983-08-01,Telcm_excess,0.0144,-0.00068707,500,3,20,10,0.3
1983-08-01,Shops_excess,-0.0549,0.00738233,300,3,20,10,0.3
1983-08-01,Hlth_excess,-0.0177,0.00388577,300,3,20,10,0.3
1983-08-01,Utils_excess,0.0076,0.00596689,300,3,20,10,0.3
1983-08-01,Other_excess,-0.0167,0.00547851,300,5,20,10,0.3
1983-09-01,NoDur_excess,0.039,0.0057095,300,3,20,10,0.3
1983-09-01,Durbl_excess,0.0363,0.00961234,300,3,20,10,0.3
1983-09-01,Manuf_excess,0.0152,0.00576643,300,3,10,10,0.3
1983-09-01,Enrgy_excess,-0.0536,0.0076625,300,3,20,10,0.3
1983-09-01,HiTec_excess,0.014,0.01089036,500,7,20,10,0.3
1983-09-01,Telcm_excess,0.015,0.00434603,500,3,20,10,0.3
1983-09-01,Shops_excess,0.0143,0.00639739,300,3,20,10,0.3
1983-09-01,Hlth_excess,0.0054,0.00514189,300,3,20,10,0.3
1983-09-01,Utils_excess,0.039,0.0074884,300,3,20,10,0.3
1983-09-01,Other_excess,0.0084,0.00607933,300,5,20,10,0.3
1983-10-01,NoDur_excess,-0.0097,0.00838629,300,3,20,10,0.3
1983-10-01,Durbl_excess,-0.0072,0.01109802,300,3,20,10,0.3
1983-10-01,Manuf_excess,-0.0305,0.00831276,300,3,10,10,0.3
1983-10-01,Enrgy_excess,-0.0281,0.00722366,300,3,20,10,0.3
1983-10-01,HiTec_excess,-0.0771,0.00486263,500,7,20,10,0.3
1983-10-01,Telcm_excess,-0.0595,0.00907697,500,3,20,10,0.3
1983-10-01,Shops_excess,-0.0253,0.009291,300,3,20,10,0.3
1983-10-01,Hlth_excess,-0.0294,0.00312471,300,3,20,10,0.3
1983-10-01,Utils_excess,0.0229,0.01007673,300,3,20,10,0.3
1983-10-01,Other_excess,-0.0483,0.00654613,300,5,20,10,0.3
1983-11-01,NoDur_excess,0.016,0.00704218,300,3,20,10,0.3
1983-11-01,Durbl_excess,0.0353,0.01309898,300,3,20,10,0.3
1983-11-01,Manuf_excess,0.0578,0.00759452,300,3,10,10,0.3
1983-11-01,Enrgy_excess,-0.0115,0.00641362,300,3,20,10,0.3
1983-11-01,HiTec_excess,0.0163,0.01571203,500,7,20,10,0.3
1983-11-01,Telcm_excess,0.0247,0.00405445,500,3,20,10,0.3
1983-11-01,Shops_excess,0.0374,0.00997689,300,3,20,10,0.3
1983-11-01,Hlth_excess,-0.0373,0.00379863,300,3,20,10,0.3
1983-11-01,Utils_excess,-0.0234,0.00781484,300,3,20,10,0.3
1983-11-01,Other_excess,0.0402,0.00970535,300,5,20,10,0.3
1983-12-01,NoDur_excess,-0.012,0.00718073,300,3,20,10,0.3
1983-12-01,Durbl_excess,0.0019,0.01413876,300,3,20,10,0.3
1983-12-01,Manuf_excess,-0.0184,0.00876377,300,3,10,10,0.3
1983-12-01,Enrgy_excess,0.0137,0.00677347,300,3,20,10,0.3
1983-12-01,HiTec_excess,-0.0037,0.00871596,500,7,20,10,0.3
1983-12-01,Telcm_excess,-0.0226,0.00547833,500,3,20,10,0.3
1983-12-01,Shops_excess,-0.0545,0.01013088,300,3,20,10,0.3
1983-12-01,Hlth_excess,-0.0436,0.00052046,300,3,20,10,0.3
1983-12-01,Utils_excess,-0.0437,0.00852796,300,3,20,10,0.3
1983-12-01,Other_excess,-0.016,0.01066847,300,5,20,10,0.3
1984-01-01,NoDur_excess,-0.0147,0.00700476,300,3,20,10,0.3
1984-01-01,Durbl_excess,-0.0614,0.01354693,300,3,20,10,0.3
1984-01-01,Manuf_excess,-0.0425,0.00803184,300,3,10,10,0.3
1984-01-01,Enrgy_excess,0.0909,0.00575963,300,3,20,10,0.3
1984-01-01,HiTec_excess,-0.0696,0.01136198,500,7,20,10,0.3
1984-01-01,Telcm_excess,0.0334,0.00520314,500,3,20,10,0.3
1984-01-01,Shops_excess,-0.0661,0.00772907,300,3,20,10,0.3
1984-01-01,Hlth_excess,-0.0133,0.0012279,300,3,20,10,0.3
1984-01-01,Utils_excess,0.0068,0.00661569,300,3,20,10,0.3
1984-01-01,Other_excess,-0.0239,0.00954685,300,5,20,10,0.3
1984-02-01,NoDur_excess,-0.0636,0.00521555,300,3,20,10,0.3
1984-02-01,Durbl_excess,-0.068,0.00980934,300,3,20,10,0.3
1984-02-01,Manuf_excess,-0.073,0.00332412,300,3,10,10,0.3
1984-02-01,Enrgy_excess,0.0325,0.00722826,300,3,20,10,0.3
1984-02-01,HiTec_excess,-0.0664,0.00059228,500,7,20,10,0.3
1984-02-01,Telcm_excess,-0.0439,0.00488405,500,3,20,10,0.3
1984-02-01,Shops_excess,-0.0516,0.0027226,300,3,20,10,0.3
1984-02-01,Hlth_excess,-0.0274,-0.0003091,300,3,20,10,0.3
1984-02-01,Utils_excess,-0.0405,0.00671274,300,3,20,10,0.3
1984-02-01,Other_excess,-0.0564,0.00346645,300,5,20,10,0.3
1984-03-01,NoDur_excess,0.009,0.00530631,300,3,20,10,0.3
1984-03-01,Durbl_excess,-0.0036,0.01076611,300,3,20,10,0.3
1984-03-01,Manuf_excess,0.0256,0.00658885,300,3,10,10,0.3
1984-03-01,Enrgy_excess,-0.0046,0.00630521,300,3,20,10,0.3
1984-03-01,HiTec_excess,0.0106,0.00792482,500,7,20,10,0.3
1984-03-01,Telcm_excess,-0.0503,0.00406838,500,3,20,10,0.3
1984-03-01,Shops_excess,0.0048,0.00629516,300,3,20,10,0.3
1984-03-01,Hlth_excess,-0.014,0.00137047,300,3,20,10,0.3
1984-03-01,Utils_excess,-0.0104,0.00598562,300,3,20,10,0.3
1984-03-01,Other_excess,0.0172,0.00727158,300,5,20,10,0.3
1984-04-01,NoDur_excess,-0.0024,0.00531676,300,3,20,10,0.3
1984-04-01,Durbl_excess,0.0051,0.01097209,300,3,20,10,0.3
1984-04-01,Manuf_excess,-0.0094,0.006333,300,3,10,10,0.3
1984-04-01,Enrgy_excess,0.0317,0.00736633,300,3,20,10,0.3
1984-04-01,HiTec_excess,-0.0124,0.00501879,500,7,20,10,0.3
1984-04-01,Telcm_excess,0.0139,0.00291545,500,3,20,10,0.3
1984-04-01,Shops_excess,-0.0047,0.00534972,300,3,20,10,0.3
1984-04-01,Hlth_excess,0.0151,-0.00081589,300,3,20,10,0.3
1984-04-01,Utils_excess,-0.0131,0.00554101,300,3,20,10,0.3
1984-04-01,Other_excess,-0.0284,0.00728287,300,5,20,10,0.3
1984-05-01,NoDur_excess,-0.0319,0.00530837,300,3,20,10,0.3
1984-05-01,Durbl_excess,-0.0657,0.01088264,300,3,20,10,0.3
1984-05-01,Manuf_excess,-0.0659,0.00675485,300,3,10,10,0.3
1984-05-01,Enrgy_excess,-0.059,0.00694189,300,3,20,10,0.3
1984-05-01,HiTec_excess,-0.0638,0.00641221,500,7,20,10,0.3
1984-05-01,Telcm_excess,-0.0435,0.00318967,500,3,20,10,0.3
1984-05-01,Shops_excess,-0.0596,0.00572976,300,3,20,10,0.3
1984-05-01,Hlth_excess,-0.0724,0.00106064,300,3,20,10,0.3
1984-05-01,Utils_excess,-0.0161,0.00524144,300,3,20,10,0.3
1984-05-01,Other_excess,-0.0766,0.00710601,300,5,20,10,0.3
1984-06-01,NoDur_excess,0.0557,0.00365307,300,3,20,10,0.3
1984-06-01,Durbl_excess,0.0136,0.00828239,300,3,20,10,0.3
1984-06-01,Manuf_excess,0.0244,0.00238479,300,3,10,10,0.3
1984-06-01,Enrgy_excess,-0.0275,0.00202569,300,3,20,10,0.3
1984-06-01,HiTec_excess,0.0104,0.00414807,500,7,20,10,0.3
1984-06-01,Telcm_excess,0.1146,-0.00165603,500,3,20,10,0.3
1984-06-01,Shops_excess,0.0665,0.00353264,300,3,20,10,0.3
1984-06-01,Hlth_excess,0.0311,-0.00033689,300,3,20,10,0.3
1984-06-01,Utils_excess,-0.0031,0.00379696,300,3,20,10,0.3
1984-06-01,Other_excess,0.0147,0.0021927,300,5,20,10,0.3
1984-07-01,NoDur_excess,-0.0239,0.00816158,300,3,20,10,0.3
1984-07-01,Durbl_excess,0.0171,0.01180445,300,3,20,10,0.3
1984-07-01,Manuf_excess,-0.0229,0.00540877,300,3,10,10,0.3
1984-07-01,Enrgy_excess,-0.0829,0.00539532,300,3,20,10,0.3
1984-07-01,HiTec_excess,-0.0327,0.01333396,500,7,20,10,0.3
1984-07-01,Telcm_excess,0.0199,0.00845376,500,3,20,10,0.3
1984-07-01,Shops_excess,-0.007,0.0087997,300,3,20,10,0.3
1984-07-01,Hlth_excess,-0.0459,0.00106423,300,3,20,10,0.3
1984-07-01,Utils_excess,-0.0083,0.00806913,300,3,20,10,0.3
1984-07-01,Other_excess,-0.0269,0.01195574,300,5,20,10,0.3
1984-08-01,NoDur_excess,0.0786,0.01183361,300,3,20,10,0.3
1984-08-01,Durbl_excess,0.0917,0.0159166,300,3,20,10,0.3
1984-08-01,Manuf_excess,0.1107,0.00571256,300,3,10,10,0.3
1984-08-01,Enrgy_excess,0.1318,0.00288161,300,3,20,10,0.3
1984-08-01,HiTec_excess,0.1313,0.00416274,500,7,20,10,0.3
1984-08-01,Telcm_excess,0.0589,0.01231603,500,3,20,10,0.3
1984-08-01,Shops_excess,0.0903,0.01072072,300,3,20,10,0.3
1984-08-01,Hlth_excess,0.0961,0.00239459,300,3,20,10,0.3
1984-08-01,Utils_excess,0.0695,0.01184263,300,3,20,10,0.3
1984-08-01,Other_excess,0.1026,0.01017169,300,5,20,10,0.3
1984-09-01,NoDur_excess,0.004,0.01143011,300,3,20,10,0.3
1984-09-01,Durbl_excess,-0.0106,0.01392835,300,3,20,10,0.3
1984-09-01,Manuf_excess,-0.0343,0.02138509,300,3,10,10,0.3
1984-09-01,Enrgy_excess,0.0139,0.00546874,300,3,20,10,0.3
1984-09-01,HiTec_excess,-0.048,0.01440781,500,7,20,10,0.3
1984-09-01,Telcm_excess,0.0206,0.01046886,500,3,20,10,0.3
1984-09-01,Shops_excess,-0.008,0.01268924,300,3,20,10,0.3
1984-09-01,Hlth_excess,-0.0528,0.00675573,300,3,20,10,0.3
1984-09-01,Utils_excess,0.04,0.01328315,300,3,20,10,0.3
1984-09-01,Other_excess,0.0132,0.01360352,300,5,20,10,0.3
1984-10-01,NoDur_excess,0.0038,0.01183702,300,3,20,10,0.3
1984-10-01,Durbl_excess,0.0115,0.01500379,300,3,20,10,0.3
1984-10-01,Manuf_excess,-0.0041,0.02009768,300,3,10,10,0.3
1984-10-01,Enrgy_excess,-0.0535,0.00618372,300,3,20,10,0.3
1984-10-01,HiTec_excess,-0.0155,0.00549317,500,7,20,10,0.3
1984-10-01,Telcm_excess,-0.018,0.01226034,500,3,20,10,0.3
1984-10-01,Shops_excess,-0.0169,0.01211102,300,3,20,10,0.3
1984-10-01,Hlth_excess,0.0066,0.00467947,300,3,20,10,0.3
1984-10-01,Utils_excess,0.0235,0.01417243,300,3,20,10,0.3
1984-10-01,Other_excess,-0.0023,0.01414985,300,5,20,10,0.3
1984-11-01,NoDur_excess,-0.0035,0.01308519,300,3,20,10,0.3
1984-11-01,Durbl_excess,-0.0376,0.01659573,300,3,20,10,0.3
1984-11-01,Manuf_excess,-0.0208,0.02365439,300,3,10,10,0.3
1984-11-01,Enrgy_excess,-0.0172,0.00928016,300,3,20,10,0.3
1984-11-01,HiTec_excess,-0.0453,0.00711385,500,7,20,10,0.3
1984-11-01,Telcm_excess,-0.0097,0.01190344,500,3,20,10,0.3
1984-11-01,Shops_excess,-0.0364,0.01443114,300,3,20,10,0.3
1984-11-01,Hlth_excess,-0.0081,0.00589477,300,3,20,10,0.3
1984-11-01,Utils_excess,0.0233,0.01414813,300,3,20,10,0.3
1984-11-01,Other_excess,-0.0107,0.01653583,300,5,20,10,0.3
1984-12-01,NoDur_excess,0.018,0.01086075,300,3,20,10,0.3
1984-12-01,Durbl_excess,0.0397,0.01826061,300,3,20,10,0.3
1984-12-01,Manuf_excess,0.0152,0.02024009,300,3,10,10,0.3
1984-12-01,Enrgy_excess,-0.0121,0.01053525,300,3,20,10,0.3
1984-12-01,HiTec_excess,0.019,0.01216871,500,7,20,10,0.3
1984-12-01,Telcm_excess,0.0448,0.01111301,500,3,20,10,0.3
1984-12-01,Shops_excess,0.0012,0.01128881,300,3,20,10,0.3
1984-12-01,Hlth_excess,0.0207,0.00268927,300,3,20,10,0.3
1984-12-01,Utils_excess,0.0201,0.01229551,300,3,20,10,0.3
1984-12-01,Other_excess,0.0306,0.0193799,300,5,20,10,0.3
1985-01-01,NoDur_excess,0.0419,0.01099159,300,3,20,10,0.3
1985-01-01,Durbl_excess,0.0919,0.02165814,300,7,20,10,0.3
1985-01-01,Manuf_excess,0.0782,0.02938038,300,3,5,10,0.3
1985-01-01,Enrgy_excess,0.0589,0.01500114,300,7,20,10,0.3
1985-01-01,HiTec_excess,0.1191,0.01332708,500,3,20,10,0.3
1985-01-01,Telcm_excess,0.0521,0.01153958,300,3,20,10,0.3
1985-01-01,Shops_excess,0.1248,0.01121825,300,3,20,10,0.3
1985-01-01,Hlth_excess,0.0766,0.00056957,300,7,20,10,0.3
1985-01-01,Utils_excess,0.0175,0.01234832,300,3,20,10,0.3
1985-01-01,Other_excess,0.0916,0.02066108,300,7,20,10,0.3
1985-02-01,NoDur_excess,0.0449,0.01300454,300,3,20,10,0.3
1985-02-01,Durbl_excess,-0.0215,0.0228728,300,7,20,10,0.3
1985-02-01,Manuf_excess,0.0075,0.03663534,300,3,5,10,0.3
1985-02-01,Enrgy_excess,0.033,0.01661412,300,7,20,10,0.3
1985-02-01,HiTec_excess,-0.019,0.01830645,500,3,20,10,0.3
1985-02-01,Telcm_excess,0.0211,0.0145396,300,3,20,10,0.3
1985-02-01,Shops_excess,0.0152,0.01712998,300,3,20,10,0.3
1985-02-01,Hlth_excess,0.0302,0.00195693,300,7,20,10,0.3
1985-02-01,Utils_excess,0.0079,0.01296064,300,3,20,10,0.3
1985-02-01,Other_excess,0.0152,0.02457571,300,7,20,10,0.3
1985-03-01,NoDur_excess,0.0402,0.00992802,300,3,20,10,0.3
1985-03-01,Durbl_excess,-0.0585,0.0136203,300,7,20,10,0.3
1985-03-01,Manuf_excess,-0.0338,0.03736342,300,3,5,10,0.3
1985-03-01,Enrgy_excess,0.0083,0.00197291,300,7,20,10,0.3
1985-03-01,HiTec_excess,-0.0664,0.0136586,500,3,20,10,0.3
1985-03-01,Telcm_excess,0.0486,0.00700722,300,3,20,10,0.3
1985-03-01,Shops_excess,-0.0123,0.01363959,300,3,20,10,0.3
1985-03-01,Hlth_excess,0.0245,0.00417695,300,7,20,10,0.3
1985-03-01,Utils_excess,0.0551,0.00963146,300,3,20,10,0.3
1985-03-01,Other_excess,-0.0078,0.017063,300,7,20,10,0.3
1985-04-01,NoDur_excess,-0.0285,0.01335222,300,3,20,10,0.3
1985-04-01,Durbl_excess,-0.0417,0.01422642,300,7,20,10,0.3
1985-04-01,Manuf_excess,-0.0221,0.03201932,300,3,5,10,0.3
1985-04-01,Enrgy_excess,0.0308,0.01659522,300,7,20,10,0.3
1985-04-01,HiTec_excess,-0.0436,0.01282996,500,3,20,10,0.3
1985-04-01,Telcm_excess,0.0018,0.01374174,300,3,20,10,0.3
1985-04-01,Shops_excess,-0.0068,0.01386099,300,3,20,10,0.3
1985-04-01,Hlth_excess,-0.0249,0.00157838,300,7,20,10,0.3
1985-04-01,Utils_excess,0.0088,0.01414747,300,3,20,10,0.3
1985-04-01,Other_excess,0.0072,0.01850593,300,7,20,10,0.3
1985-05-01,NoDur_excess,0.0732,0.01150478,300,3,20,10,0.3
1985-05-01,Durbl_excess,0.0524,0.01276732,300,7,20,10,0.3
1985-05-01,Manuf_excess,0.0543,0.02380382,300,3,5,10,0.3
1985-05-01,Enrgy_excess,-0.0004,0.01621204,300,7,20,10,0.3
1985-05-01,HiTec_excess,0.0218,0.01249323,500,3,20,10,0.3
1985-05-01,Telcm_excess,0.0597,0.01244916,300,3,20,10,0.3
1985-05-01,Shops_excess,0.0894,0.013706,300,3,20,10,0.3
1985-05-01,Hlth_excess,0.0871,0.00374344,300,7,20,10,0.3
1985-05-01,Utils_excess,0.0472,0.01431977,300,3,20,10,0.3
1985-05-01,Other_excess,0.0564,0.01863184,300,7,20,10,0.3
1985-06-01,NoDur_excess,0.0221,0.01532956,300,3,20,10,0.3
1985-06-01,Durbl_excess,0.0094,0.01589321,300,7,20,10,0.3
1985-06-01,Manuf_excess,0.0096,0.03377286,300,3,5,10,0.3
1985-06-01,Enrgy_excess,-0.0119,0.01827033,300,7,20,10,0.3
1985-06-01,HiTec_excess,-0.0125,0.01310487,500,3,20,10,0.3
1985-06-01,Telcm_excess,0.0355,0.01680193,300,3,20,10,0.3
1985-06-01,Shops_excess,0.0105,0.01874909,300,3,20,10,0.3
1985-06-01,Hlth_excess,0.0172,0.00698073,300,7,20,10,0.3
1985-06-01,Utils_excess,0.0307,0.01580428,300,3,20,10,0.3
1985-06-01,Other_excess,0.0231,0.02502264,300,7,20,10,0.3
1985-07-01,NoDur_excess,-0.0324,0.01365298,300,3,20,10,0.3
1985-07-01,Durbl_excess,0.0192,0.01659269,300,7,20,10,0.3
1985-07-01,Manuf_excess,0.0279,0.03217997,300,3,5,10,0.3
1985-07-01,Enrgy_excess,-0.0121,0.0151478,300,7,20,10,0.3
1985-07-01,HiTec_excess,0.0379,0.01333988,500,3,20,10,0.3
1985-07-01,Telcm_excess,-0.0519,0.01491174,300,3,20,10,0.3
1985-07-01,Shops_excess,-0.0461,0.01555486,300,3,20,10,0.3
1985-07-01,Hlth_excess,-0.0109,0.00621054,300,7,20,10,0.3
1985-07-01,Utils_excess,-0.0527,0.01445455,300,3,20,10,0.3
1985-07-01,Other_excess,-0.0078,0.02608319,300,7,20,10,0.3
1985-08-01,NoDur_excess,0.0015,0.01300583,300,3,20,10,0.3
1985-08-01,Durbl_excess,-0.0358,0.01555836,300,7,20,10,0.3
1985-08-01,Manuf_excess,-0.0169,0.02336296,300,3,5,10,0.3
1985-08-01,Enrgy_excess,0.0103,0.01313934,300,7,20,10,0.3
1985-08-01,HiTec_excess,-0.0308,0.01414141,500,3,20,10,0.3
1985-08-01,Telcm_excess,-0.0002,0.01216578,300,3,20,10,0.3
1985-08-01,Shops_excess,-0.0116,0.01378265,300,3,20,10,0.3
1985-08-01,Hlth_excess,-0.0137,0.01109133,300,7,20,10,0.3
1985-08-01,Utils_excess,0.0137,0.01203682,300,3,20,10,0.3
1985-08-01,Other_excess,-0.0093,0.02435578,300,7,20,10,0.3
1985-09-01,NoDur_excess,-0.0117,0.01285828,300,3,20,10,0.3
1985-09-01,Durbl_excess,-0.0369,0.01572487,300,7,20,10,0.3
1985-09-01,Manuf_excess,-0.0458,0.01948546,300,3,5,10,0.3
1985-09-01,Enrgy_excess,-0.019,0.01791139,300,7,20,10,0.3
1985-09-01,HiTec_excess,-0.0534,0.01230277,500,3,20,10,0.3
1985-09-01,Telcm_excess,-0.0468,0.01343334,300,3,20,10,0.3
1985-09-01,Shops_excess,-0.0493,0.01431783,300,3,20,10,0.3
1985-09-01,Hlth_excess,-0.0452,0.0077542,300,7,20,10,0.3
1985-09-01,Utils_excess,-0.0598,0.01388519,300,3,20,10,0.3
1985-09-01,Other_excess,-0.0558,0.0243776,300,7,20,10,0.3
1985-10-01,NoDur_excess,0.0292,0.01174033,300,3,20,10,0.3
1985-10-01,Durbl_excess,0.0033,0.01098225,300,7,20,10,0.3
1985-10-01,Manuf_excess,0.0264,0.0258444,300,3,5,10,0.3
1985-10-01,Enrgy_excess,0.053,0.01203192,300,7,20,10,0.3
1985-10-01,HiTec_excess,0.0237,0.01146441,500,3,20,10,0.3
1985-10-01,Telcm_excess,0.0351,0.00982482,300,3,20,10,0.3
1985-10-01,Shops_excess,0.0618,0.01224805,300,3,20,10,0.3
1985-10-01,Hlth_excess,0.0222,0.00690018,300,7,20,10,0.3
1985-10-01,Utils_excess,0.0568,0.01151124,300,3,20,10,0.3
1985-10-01,Other_excess,0.0575,0.01921245,300,7,20,10,0.3
1985-11-01,NoDur_excess,0.0762,0.01281426,300,3,20,10,0.3
1985-11-01,Durbl_excess,0.0927,0.01039455,300,7,20,10,0.3
1985-11-01,Manuf_excess,0.0733,0.02572928,300,3,5,10,0.3
1985-11-01,Enrgy_excess,-0.0027,0.01514507,300,7,20,10,0.3
1985-11-01,HiTec_excess,0.0805,0.01007618,500,3,20,10,0.3
1985-11-01,Telcm_excess,0.068,0.01371546,300,3,20,10,0.3
1985-11-01,Shops_excess,0.0736,0.01351671,300,3,20,10,0.3
1985-11-01,Hlth_excess,0.0895,0.00637207,300,7,20,10,0.3
1985-11-01,Utils_excess,0.0349,0.01386391,300,3,20,10,0.3
1985-11-01,Other_excess,0.0681,0.02203399,300,7,20,10,0.3
1985-12-01,NoDur_excess,0.0481,0.01535018,300,3,20,10,0.3
